X,Y,X,Y,ID,OBJECTID,UID,PRO_ID,COUNTY_ID,TOWN_ID,VILLAGE_ID,V_Name,T_Name,C_Name,people
189874.89343173703,2710599.0719569633,118.406730353594,24.5006452804099,3892,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189240.25401498689,2711720.6003197245,118.400420439253,24.5107462436603,3893,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190800.41661416707,2711738.7967317114,118.415814789484,24.5109708997035,3894,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190348.69260003435,2712288.4711026438,118.411334210055,24.5159163115105,3895,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190922.41702458495,2711249.0937155117,118.417039044585,24.5065542681551,3896,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190241.71840139345,2711734.88443447,118.410301913249,24.5109141392948,3897,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188532.44937062787,2711614.6000345652,118.393440694408,24.5097613179789,3898,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188652.28506501994,2710349.2240344905,118.394677890892,24.498341650914,3899,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190166.55077388181,2711843.4872792661,118.409555603873,24.5118917592867,3900,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189392.75983898292,2710189.1120875399,118.401990729455,24.4969251934711,3901,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189921.47100736125,2710774.5404137615,118.407182497819,24.5022313021097,3902,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189676.9919419486,2711749.377391621,118.404728779163,24.5110231145464,3903,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189350.87820664106,2711030.0099999425,118.401541563003,24.5045155942913,3904,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189255.67093134148,2710445.1856187587,118.400627176436,24.4992317883236,3905,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189116.84790097756,2710188.9252256984,118.399268442264,24.4969127007585,3906,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189083.47818614118,2710472.7184463521,118.398927017831,24.4994736142685,3907,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189839.4431603401,2711531.1419481747,118.406341047206,24.5090590923874,3908,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190398.27697829617,2711571.9335768521,118.411853625862,24.5094489660322,3909,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188792.68213581177,2711139.2960199006,118.3960290576,24.5054803460554,3910,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188668.15813588814,2711183.1926642498,118.39479845726,24.5058717448784,3911,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188642.93485579954,2711014.4453948913,118.394556871613,24.5043472168145,3912,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189656.48224463122,2710749.4302184535,118.404568932152,24.5019943057888,3913,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190239.50633328967,2711595.7074854607,118.410285949604,24.5096574960043,3914,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190451.28742306482,2711318.0927830078,118.412387364901,24.5071592021755,3915,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190870.89178000327,2711163.858204429,118.416534181338,24.5057827544839,3916,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189337.56846343199,2711138.3490842548,118.401405601559,24.5054932113143,3917,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190413.07999534794,2710799.046743677,118.412032158776,24.5024715261319,3918,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189856.60521387256,2711767.627433816,118.406500365536,24.511194864285,3919,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189394.02105180844,2710228.9868206135,118.402001470573,24.497285251558,3920,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
191113.35647208671,2710896.1970230429,118.418937752932,24.5033753999378,3921,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190562.20813753808,2710935.0419856673,118.413497907885,24.5037050833007,3922,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189368.38442775066,2710354.8814636287,118.401743146791,24.4984208885342,3923,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190270.10969794507,2711675.7727455921,118.41058455799,24.5103815441446,3925,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189406.1997571243,2710308.9481476946,118.402118218757,24.4980076577454,3926,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188707.64191611117,2710238.6051741946,118.395228854068,24.497345119108,3927,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190320.18845010936,2710505.0172491716,118.411127965068,24.4998133072203,3928,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189812.76368292456,2710642.1113867769,118.40611550396,24.5010314517334,3929,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189713.26226885561,2712173.8925475669,118.405068634717,24.5148572524768,3930,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190282.24671470094,2711364.0324223805,118.410717446224,24.5075674659622,3931,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189005.82796755162,2711260.9780935948,118.398126978095,24.5065873495737,3932,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188617.70857023186,2710800.5517424159,118.394317214789,24.5024150850573,3933,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189601.21356228157,2711465.3451502691,118.403993120327,24.5084557835153,3934,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189174.79994923409,2710554.1930990107,118.399824573202,24.5002127914428,3935,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189800.10352081736,2710837.0903482013,118.405982315675,24.5027913269583,3936,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190308.99422770503,2712348.7436891329,118.410939927534,24.5164589531612,3937,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190653.67683870631,2711688.7779095513,118.414368904424,24.5105136936735,3938,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189323.37293772533,2711643.7893203129,118.401243910975,24.5100560131368,3939,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190413.47823936713,2710479.556012291,118.412049504171,24.499587017383,3940,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189284.38059826731,2711818.4357423712,118.400851675017,24.5116312774289,3941,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189864.42238424908,2712147.9505643025,118.406561374837,24.5146289085219,3942,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190194.36502610781,2711235.8361843219,118.409855688487,24.50640665912,3943,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189318.65797488263,2711174.1092141275,118.401217478261,24.5058153310401,3944,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190634.3396815788,2711565.9811024782,118.414183232472,24.5094042823707,3945,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189219.06652306265,2711117.6363111255,118.40023720593,24.5053015654553,3946,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
191043.5212671207,2710906.9285645946,118.418248237992,24.5034696361378,3947,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190255.80729171282,2711000.5953278178,118.410471863986,24.5042851562901,3948,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188983.56609337096,2710271.061846537,118.397949881939,24.4976490328774,3949,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190522.94498719415,2710781.7901729872,118.413116919053,24.5023199429049,3950,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
188907.51511724398,2711020.7422726895,118.397167242462,24.5044145152596,3951,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190086.59518762576,2710878.7525052442,118.408807371811,24.5031785694881,3952,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189801.16607938716,2710634.4968529781,118.406001394978,24.5009622537847,3953,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190610.76996376587,2710948.6740051126,118.413976501155,24.5038300208052,3954,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190452.86385335139,2711117.0829203408,118.412411357631,24.5053444450686,3955,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189600.77890211181,2710892.5842986475,118.404013216885,24.5032846025245,3956,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190643.55065549846,2711589.8577061109,118.414273122878,24.5096202049952,3957,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
189553.87789057667,2711059.6962854071,118.403543323098,24.5047915436263,3958,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
190574.27469463143,2711366.0374247357,118.413598915815,24.5075967895049,3959,736,2103,9,9020,902002,0902002-006,西園里,金沙鎮,金門縣,1566
191448.83916626507,2713349.7591011366,118.422146673787,24.525540105261,3960,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190856.44332216564,2711935.7379335803,118.416359428835,24.5127511221325,3961,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190633.67080820684,2712932.1148795383,118.41411943319,24.521738384951,3962,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190968.94850045108,2713537.3485834091,118.417402911971,24.5272155404487,3963,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190627.16389272886,2712624.6313458546,118.414068098584,24.5189620247089,3964,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190785.95731675386,2713385.5262294267,118.415603328848,24.5258378302781,3965,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191003.84339918877,2711632.8772674678,118.417826542273,24.5100223612265,3966,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191133.79939048531,2712542.1938274004,118.419071146035,24.5182370680485,3967,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191997.84619466111,2712596.6564832414,118.427595541119,24.5187613683432,3968,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191033.84431905887,2713346.487471289,118.418051306461,24.5254948255539,3969,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191214.79681457885,2711792.3476358205,118.419901534683,24.5114701548757,3970,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190451.75981745534,2713659.0216248767,118.412293701205,24.5282942653,3971,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191474.62508244516,2711862.5146560865,118.422462548849,24.5121134907896,3972,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191166.53145427859,2713513.3660878539,118.419353840921,24.5270065323685,3973,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191705.56301400298,2712666.8419536124,118.424708320807,24.5193840697316,3974,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191484.65340084728,2712414.5181815824,118.422538726337,24.5170976370473,3975,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190577.52251026229,2713042.4581226674,118.413560707787,24.5227324645619,3976,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191635.30855531062,2712514.8910087976,118.42402128226,24.5180095352405,3977,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191687.62195968322,2711854.198613442,118.424564693604,24.5120464371394,3978,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190911.25185241326,2711970.2421131078,118.416898830799,24.5130647335613,3979,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190706.56984847007,2711920.2819539234,118.414881153767,24.5126058516591,3980,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
192188.61132953025,2711924.924232828,118.429505455695,24.512703751698,3981,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190457.05126495377,2712349.6151078679,118.412400929921,24.5164725166005,3982,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191867.65391869386,2711902.7365338025,118.426339216399,24.5124914250731,3983,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191439.88065729901,2712226.3768140506,118.422104672845,24.5153973106131,3984,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190837.88065272366,2712752.4565808657,118.416142176655,24.5201241534677,3985,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191927.95113359811,2711900.8015007582,118.426934296388,24.5124762149172,3986,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191302.4127252833,2712040.5933239269,118.420755827709,24.513714763043,3987,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191136.31003072113,2712115.7022624984,118.419113628077,24.5143865846129,3988,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191007.99131390511,2713153.6480924399,118.41780419544,24.5237527933222,3989,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191192.1443139647,2711883.9638347114,118.419674207387,24.5122964529702,3990,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191889.64649006177,2712061.7888801894,118.426549716941,24.513928256249,3991,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191136.79915641292,2712336.3905319055,118.419109293058,24.5163790873328,3992,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191652.52055911292,2712545.6360667301,118.424189868821,24.5182877653568,3993,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191151.16307342041,2713216.3665494663,118.419214505134,24.5243244916858,3994,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191361.86845718184,2711533.4562512855,118.421363498343,24.5091383221315,3995,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190978.49635747276,2713282.5689190696,118.417507750654,24.5249156298999,3996,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191520.75939751251,2711708.0962072802,118.422924158649,24.5107210633651,3997,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190840.256942529,2712678.6035721321,118.416168708899,24.5194574630171,3998,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
189940.73442953243,2713562.6932888268,118.407254473404,24.5274048363734,3999,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190853.6109103538,2712922.7944580675,118.416290301191,24.5216626477326,4000,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191243.79623003965,2713441.0708934283,118.420119358481,24.5263567488919,4001,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190728.85699780728,2712307.8437518906,118.41508487872,24.5161058039334,4002,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190688.99401012869,2712746.0483107283,118.414673175634,24.5200606043063,4003,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191706.05902222954,2711997.0018623266,118.424740755945,24.5133364315958,4004,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190731.99204911638,2712079.2570815729,118.415125370266,24.5140421303629,4005,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191848.72099354287,2713305.4698202661,118.426094850451,24.5251553029038,4006,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190943.73935017211,2713050.2488986696,118.417174422984,24.5228168068979,4007,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191530.42900682177,2712284.3651612825,118.422995814326,24.5159242776627,4008,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190876.43219704393,2713333.8636449366,118.416498364784,24.5253748514117,4009,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191265.9804436758,2713290.8422040101,118.420344517999,24.5250012519979,4010,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190739.5771474659,2712166.9240943287,118.415196555462,24.5148339216189,4011,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191526.66944217691,2712906.0968395872,118.422933070374,24.5215374418793,4012,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191942.35428784345,2712268.8348795362,118.427061355312,24.5157995492367,4013,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191300.99677860452,2712080.1638737521,118.42074021729,24.5140719723179,4014,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190282.10649595011,2713099.5526117487,118.410642967883,24.5232365816892,4015,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190935.30105303891,2712510.0046513341,118.417113659519,24.517938894745,4016,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190750.32188226195,2712907.5812687618,118.415271629811,24.5215213490375,4017,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191275.7073100328,2712293.9275526027,118.42048180996,24.5160009803278,4018,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191120.082390614,2712277.3335799966,118.418946783024,24.5158452566213,4019,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191117.13162325951,2711377.1865302185,118.418955038726,24.5077181628311,4020,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190714.75419390068,2712851.6836433569,118.414922968595,24.5210153174653,4021,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191520.51713204844,2712829.6798690096,118.422875509007,24.5208472790869,4022,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190107.10412602325,2713762.8146979781,118.408887905341,24.5292180683418,4023,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190930.22000739406,2712157.6641743137,118.41707819791,24.5147575964675,4024,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190491.58958637365,2712784.8831475298,118.412723486151,24.5204036549012,4025,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191396.10253493793,2712822.2739843782,118.421648036823,24.5207757141409,4026,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191541.18594773454,2712861.5722593982,118.423078162779,24.5211359995278,4027,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191136.33892874644,2713111.6414413042,118.419072559553,24.5233784188453,4028,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190258.23524035403,2713229.3508839216,118.410401920411,24.5244075419441,4029,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191735.6976552869,2712514.57906646,118.425011957368,24.5180104967963,4030,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190923.94208612974,2713384.2430533511,118.4169651296,24.5258315137582,4031,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190256.28867526364,2712962.6369258263,118.410393953111,24.5219994460373,4032,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190253.81153924801,2713148.9174247775,118.410361655029,24.5236811797855,4033,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191965.85077349053,2712790.8174438034,118.427271852319,24.5205131542012,4034,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190835.96814684209,2713265.4652611651,118.416101889215,24.5247557727397,4035,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191571.1437016124,2712902.6089480133,118.423372108326,24.521507629337,4036,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190643.25678098635,2712821.4255860955,118.414218667512,24.5207393955505,4037,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190516.69486918216,2713233.2656574096,118.412952417467,24.5244528323981,4038,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191099.99344494203,2713021.3456289424,118.418717631671,24.5225618025065,4039,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
192095.94902082332,2712300.6931752586,118.428575736107,24.5160929288878,4040,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190450.66417632956,2712684.3067190349,118.412323843239,24.5194940298376,4041,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191629.71883277374,2712186.1564675807,118.423979655309,24.5150413426308,4042,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191385.46482841391,2712350.6031657723,118.421562561017,24.5165168315335,4043,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191129.61491699514,2713615.2734569721,118.418985280724,24.5279251989454,4044,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
192263.99664373134,2711884.1376219043,118.430251004979,24.5123383188711,4045,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190448.91205444231,2712909.7392261708,118.41229708212,24.5215292761313,4046,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190541.94221991533,2712831.2718762825,118.413218439896,24.5208244079313,4047,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191579.36868797964,2713382.9598647505,118.423433476275,24.525844786536,4048,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191725.25869481257,2713165.7032749634,118.424882174652,24.5238887811458,4049,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191145.23749929748,2712903.014891149,118.419169039314,24.5214951737742,4050,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191165.80308063875,2711747.7039134335,118.419419930932,24.5110652298952,4051,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190811.98453642143,2712170.1538788681,118.415910933995,24.5148658487149,4052,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191801.40787308119,2712625.8022184884,118.425655834744,24.5190171451629,4053,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190927.5123571271,2713114.9596321597,118.417011588387,24.5234004283112,4054,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190133.88588149351,2713377.1600839626,118.409168510003,24.52573723273,4055,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191366.73834232654,2713039.1592986998,118.421349286435,24.522732751465,4056,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191759.7350078884,2712545.4502931121,118.425247895192,24.5182901215099,4057,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191641.19238700173,2711692.2493743622,118.424113201861,24.5105825288485,4058,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191706.6716680784,2712705.3441642025,118.424717678105,24.5197317288199,4059,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
192004.99372423967,2712511.6410659822,118.427669552861,24.5179940732892,4060,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190818.345814445,2713034.0109860902,118.415937643993,24.5226654180518,4061,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190511.75690097464,2712338.1020253901,118.412941252827,24.5163706718411,4062,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190561.94455182279,2712880.600814688,118.413413762944,24.5212705409628,4063,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191349.66968602705,2712089.0673890952,118.421220148988,24.514154200433,4064,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191190.77990308689,2712891.1612799014,118.419618965823,24.5213898828929,4065,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191052.77732715243,2711771.2141278591,118.418303652576,24.5112731978298,4066,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191131.70371144803,2712777.269237393,118.419040703524,24.5203593657551,4067,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191226.1932693827,2712097.0052554165,118.420001364905,24.5142211898672,4068,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190967.79859312298,2713201.4856812987,118.4174055545,24.5241831633274,4069,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191600.11209684372,2712817.8957905667,118.423661473046,24.5207438887286,4070,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191714.06127715053,2711770.1299106814,118.424829045564,24.5112884161292,4071,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
192014.51748629051,2712364.2026867094,118.42776956568,24.5166632805379,4072,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190776.54087674769,2712423.3014999176,118.415550603347,24.517150036455,4073,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191245.31643949787,2712010.8014900773,118.42019364263,24.5134436239062,4074,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191540.71268216352,2712954.310533206,118.423069667566,24.5219732691212,4075,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
190446.91926785948,2712553.1513290303,118.412292396943,24.5183097514051,4076,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191759.92876503343,2712192.290069974,118.425264314206,24.5151016186452,4077,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191820.33973626245,2712583.532368632,118.425844394912,24.5186362224857,4078,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
191703.33606396982,2713244.3602175335,118.424662591611,24.5245981104247,4079,737,2104,9,9020,902002,0902002-007,官嶼里,金沙鎮,金門縣,2212
